file_name,class_name,func_name,docstring
service/anki_service.py,AnkiGenerationService,_generate_anki_id,"문자열 기반의 고유 해시 ID를 생성합니다.

Anki 덱(Deck)과 모델(Model)은 애플리케이션 내에서 충돌을 방지하기 위해 
반드시 고유한 정수형 ID를 가져야 합니다. 자동화 파이프라인이 여러 번 실행되거나 
덱 이름이 동일할 경우 매번 다른 ID가 부여되면 Anki로 임포트할 때 기존 덱이 
업데이트되지 않고 중복 생성되는 문제가 발생할 수 있습니다. 
이를 방지하고자 입력된 이름(문자열)을 SHA-256 해시로 변환한 후 정수형으로 캐스팅하여, 
동일한 이름에는 항상 동일한 고유 ID(멱등성)가 부여되도록 설계된 방어 로직입니다.

Args:
    name (str): 해시화하여 고유 ID를 생성할 대상 문자열 (예: 덱 이름, 모델 이름).

Returns:
    int: 10^9 이하의 고정된 정수형 해시 ID."
service/anki_service.py,AnkiGenerationService,_get_basic_model,"Basic 및 MCQ(객관식) 카드를 생성하기 위한 Anki 모델 팩토리 메서드입니다.

Anki의 모델(Model)은 카드의 앞면과 뒷면이 어떻게 화면에 렌더링될지(HTML/CSS)를 결정하는 
설계도 역할을 합니다. 이 메서드는 자동화된 학습 자료 생성 과정에서 일반적인 문답형(Basic) 카드와 
객관식(MCQ) 카드를 시각적으로 깔끔하게 보여주기 위한 기본 템플릿을 정의하고 반환합니다. 
하드코딩된 ID(1607392319)를 사용하여 덱 업데이트 시 카드 구조가 깨지지 않도록 강제합니다.

Args:
    없음

Returns:
    genanki.Model: 'Front'와 'Back' 필드를 가지며 커스텀 CSS가 적용된 기본형 안키 모델 객체."
service/anki_service.py,AnkiGenerationService,_get_cloze_model,"빈칸 뚫기(Cloze) 카드를 생성하기 위한 Anki 모델 팩토리 메서드입니다.

빈칸 뚫기 카드는 일반 카드와 달리 Anki 내부적으로 {{c1::정답}}과 같은 특수한 
마크다운 렌더링 처리가 필요합니다. 이 팩토리 메서드는 모델 타입을 `genanki.Model.CLOZE`로 
명시하여 해당 카드가 빈칸 학습용임을 시스템에 알리고, 그에 맞는 전용 템플릿과 CSS를 입힌 
모델 객체를 제공합니다. 마찬가지로 자동화 파이프라인의 멱등성을 위해 고정된 ID(1607392320)를 사용합니다.

Args:
    없음

Returns:
    genanki.Model: 'Text'와 'Back Extra' 필드를 가지며 빈칸 뚫기에 최적화된 안키 모델 객체."
service/anki_service.py,AnkiGenerationService,_save_csv_files,"분류된 Basic, MCQ, Cloze 텍스트 데이터를 개별 CSV 파일로 백업 저장합니다.

자동화된 데이터 파이프라인에서 LLM이 생성한 결과물을 즉시 .apkg로 패키징하더라도, 
사용자가 추후 내용을 직접 수정하거나 파이프라인 중간에 크래시가 발생했을 때 
데이터가 유실되는 것을 막기 위한 필수적인 안전장치(I/O 백업)입니다. 
`pathlib`을 사용하여 디렉토리가 존재하지 않을 경우 자동 생성하며, 
다양한 언어가 포함될 수 있는 학습 자료 특성을 고려해 `utf-8-sig` 인코딩을 강제하여 
엑셀(Excel) 등 외부 프로그램에서 열 때도 한글 깨짐이 없도록 견고하게 설계되었습니다.

Args:
    target_dir (str): CSV 파일들이 저장될 최종 목적지 디렉토리 경로.
    base_name (str): 파일명의 접두사로 사용될 원본 문서의 기본 이름.
    parsed_data (Dict[str, List[str]]): 카드 타입(Basic, MCQ, Cloze)을 키(Key)로 하고, 
        파싱된 텍스트 라인들의 리스트를 값(Value)으로 갖는 딕셔너리.

Returns:
    None: 반환값 없이 파일 시스템에 직접 기록하며, 예외 발생 시 에러를 로깅합니다."
service/anki_service.py,AnkiGenerationService,_package_anki_decks,"조립 완료된 Anki Deck 객체 리스트를 하나의 .apkg 파일로 압축 및 물리적 저장합니다.

이 함수는 AnkiService의 최종 출력부로서, 메모리 상에 존재하는 논리적인 genanki.Deck 객체들을 
실제 Anki 애플리케이션에서 더블 클릭으로 임포트할 수 있는 압축 패키지 형태(.apkg)로 직렬화합니다. 
비동기 백그라운드 Worker가 처리 결과를 디스크에 안전하게 덤프(Dump)할 수 있도록 
경로 확인 및 상위 디렉토리 생성(mkdir)을 보장하며, 파일 쓰기 권한 부족 등 
OS 레벨의 예외 상황에서도 애플리케이션이 크래시되지 않도록 `try-except`로 캡슐화되어 있습니다.

Args:
    decks (List[genanki.Deck]): 파일로 패키징할 Anki 덱 객체들의 리스트. 리스트가 비어있으면 패키징을 건너뜁니다.
    output_path (str): 생성될 .apkg 파일의 전체 절대 또는 상대 경로.

Returns:
    Optional[str]: 패키징이 성공적으로 완료되면 저장된 파일의 경로(문자열)를 반환하고, 실패하거나 패키징할 덱이 없으면 None을 반환합니다."
service/anki_service.py,AnkiGenerationService,_parse_anki_csv_text,"LLM으로부터 전달받은 원시 텍스트를 카드 유형별(Basic, MCQ, Cloze)로 분류하여 파싱합니다.

        LLM은 텍스트(예: ""Basic | 문제 | 정답"")를 한 덩어리의 긴 문자열로 반환합니다. 
        이 메서드는 이러한 비정형/반정형 문자열을 줄바꿈(`
`) 기준으로 나누고, 
        문자열 앞단의 접두사(Prefix)를 분석하여 해당 라인이 어떤 학습 카드 유형에 속하는지 
        분기(Routing)하는 텍스트 전처리(Preprocessing) 핵심 로직입니다. 
        
        대용량 비동기 처리 시 LLM 응답 포맷이 미세하게 깨지거나 대소문자가 혼용되거나 
        불필요한 공백이 포함될 가능성에 대비하여, `lower()`, `replace()`, `strip()`을 
        조합해 접두사를 엄격하게 검증합니다. 특히 카드 내용물(문제나 정답) 자체에 
        구분자인 파이프(`|`)가 포함되어 분할이 꼬이는 치명적인 에러를 막기 위해, 
        접두사를 떼어낼 때 `split('|', 1)`을 사용하여 단 1회만 분할하도록 강건성(Robustness)을 높였습니다.

        Args:
            raw_csv_text (str): LLM이 생성하여 반환한 원시 CSV 포맷의 문자열 데이터.

        Returns:
            Dict[str, List[str]]: ""Basic"", ""MCQ"", ""Cloze""를 키로 가지고 각각에 해당하는 
                텍스트 라인들의 리스트를 분류하여 담은 딕셔너리."
service/anki_service.py,AnkiGenerationService,build_apkg_from_csv,"LLM 텍스트 파싱부터 Anki 패키지 빌드까지의 전체 파이프라인을 실행하는 메인 엔트리포인트.

이 메서드는 Controller(또는 TaskManager)에서 직접 호출되는 퍼블릭 API 역할을 합니다. 
이전 단계(LLM Service)로부터 넘겨받은 원시 CSV 텍스트를 인풋으로 받아, 
분류 파싱 -> CSV 백업 저장 -> 카드 타입별 안키 덱(Deck) 생성 -> 노트(Note) 조립 -> .apkg 최종 빌드의 
순차적인 흐름을 오케스트레이션(Orchestration)합니다. 

자동화 파이프라인 특성상 수백 개의 카드가 한 번에 생성될 수 있으므로, 
형식에 맞지 않는 텍스트(예: 필드 부족)가 발견되더라도 전체 빌드 프로세스를 중단시키지 않고 
해당 라인만 로깅 후 건너뛰는(Skip) 방어적 프로그래밍(Defensive Programming)이 적용되어 있습니다. 
카드 본문에 `|` 기호가 들어가는 엣지 케이스까지 고려하여 최대 2번만 `split`하는 등, 
비동기 작업 중 발생할 수 있는 데이터 오염(Data Corruption)을 최소화하는 데 집중한 파이프라인 결속부입니다.

Args:
    base_name (str): 생성될 Anki 덱의 기본 이름 및 파일명 접두사.
    raw_csv_text (str): 파싱 및 변환의 원천 소스가 되는 LLM 생성 텍스트 문자열.
    target_dir (str): 결과물(.csv 및 .apkg)이 저장될 로컬 디렉토리 경로.

Returns:
    Optional[str]: 최종 .apkg 파일이 성공적으로 생성되었을 경우 해당 파일의 경로를 반환하며, 
                   입력 데이터가 없거나 패키징 중 치명적 오류가 발생한 경우 None을 반환합니다."
service/llm_service.py,LlmService,__class__,"LLM 프롬프트를 구성하고 작업을 할당 및 추적하는 도메인 서비스 클래스.

단일 책임 원칙(SRP)에 따라, 이 클래스는 네트워크 통신 로직을 직접 구현하지 않으며 
오직 의학 도메인 지식이 반영된 프롬프트 조합(Prompt Engineering)과 
멀티스레드 환경에서의 LLM 작업(Task) 상태 로깅 및 생명주기 관리에 집중합니다. 

의존성:
- API 키 동시성 제어 및 쿨타임 관리를 위해 `api_mgr(APIManager)`와 통신합니다[cite: 1].
- 순수 API 네트워크 통신을 위해 `utils.llm_client.call_gemini_api`를 호출합니다."
service/llm_service.py,LlmService,__init__,"LlmService 인스턴스를 초기화합니다.

Args:
    logger_callback (Optional[Callable[[str], None]], optional): 비동기 Worker 환경에서 
        발생하는 상태 로그를 메인 UI 스레드로 안전하게 전달하기 위한 콜백 함수. Defaults to None."
service/llm_service.py,LlmService,_update_process_status,"내부적으로 진행 중인 동시다발적인 비동기 AI 태스크의 상태를 추적하고 로깅합니다.

여러 파일이 동시에 병렬(Worker Pool)로 Gemini 파이프라인을 통과할 때, 
어떤 태스크가 현재 진행 중인지, 성공했는지, 실패했는지를 파악하여 UI(로그 창)에 반영하기 위한 
스레드 안전(Thread-safe) 상태 관리 로직입니다. 

Args:
    task_id (str): 작업을 고유하게 식별하는 UUID 문자열.
    task_name (str): 수행 중인 작업의 이름과 모델 정보를 포함한 문자열.
    status (str, optional): 작업의 현재 상태 플래그 (""START"", ""DONE"", ""ERROR""). Defaults to ""START""."
service/llm_service.py,LlmService,_execute_llm_task,"LLM 호출 시 반복되는 락킹, 로깅 및 예외 처리를 전담하는 내부 템플릿(Wrapper) 메서드입니다.

개별 비즈니스 로직(교정본, 요약본 등)이 직접 API를 호출하고 예외 처리를 중복 작성하는 것을 방지합니다. 
이 메서드는 API 호출 전 `api_mgr`로부터 사용 가능한 API 키를 안전하게 대여(Checkout) 받고, 
`llm_client`를 통해 통신을 시도하며, 작업 완료(또는 실패) 시 
성공 여부 및 에러 코드를 포함하여 키를 반드시 반납(Checkin)하도록 `finally` 블록으로 강제합니다. 

Args:
    task_title (str): 로깅 및 사용자 안내 목적의 작업 제목 (예: ""Gemini 요약 작업"").
    model_name (str): 사용할 Gemini 모델 이름 (예: ""gemini-2.5-flash"").
    system_instruction (str): LLM의 페르소나 및 출력 형식을 정의하는 시스템 프롬프트.
    user_prompt (str): 모델에 전달할 실제 데이터가 담긴 사용자 프롬프트.
    task_id (Optional[str], optional): 작업 추적용 고유 ID. 입력하지 않으면 자동으로 UUID 8자리를 생성합니다.

Returns:
    Optional[str]: LLM이 생성한 응답 텍스트. 통신 에러나 예기치 못한 시스템 오류 발생 시 None 반환."
service/llm_service.py,LlmService,correct_script_with_gemini,"음성 스크립트와 강의록을 비교하여 강사의 발화를 보존하며 오타를 교정하는 비즈니스 메서드입니다.

Whisper AI가 음성을 텍스트로 변환할 때 흔히 발생하는 전문 의학 용어의 오인식(Hallucination)을 
해결하기 위해 설계되었습니다. 원본 PDF(강의록) 텍스트를 Ground Truth(참조 데이터)로 제공하여 
LLM이 발음이 유사한 단어를 문맥과 강의록에 맞게 추론하여 교정하도록 프롬프트 엔지니어링이 적용되어 있습니다. 
강사의 팁이나 중요도(시험 관련) 발언이 훼손되지 않도록 엄격한 '삭제/생략 금지' 규칙이 포함되어 있습니다.

Args:
    audio_text (str): Whisper AI를 통해 추출된 불완전한 원본 음성 스크립트.
    pdf_text (str): PDF에서 추출된 강의록 텍스트 (참조용 정답지 역할).
    model_name (str): 사용할 모델 이름.
    task_id (Optional[str], optional): 작업 식별용 ID. Defaults to None.

Returns:
    Optional[str]: 페이지별(`[Slide 00X]`) 맵핑 규칙에 따라 엄격하게 교정된 스크립트 텍스트."
service/llm_service.py,LlmService,key_summary_with_gemini,"강의록과 교정본을 바탕으로 핵심 단권화(Summary) 노트를 생성하는 비즈니스 메서드입니다.

교정이 완료된 스크립트와 강의록 텍스트를 입력받아, 의학 교육 전문가 수준의 
구조화된 핵심 요약본을 도출합니다. 단순 요약이 아닌, 시험 출제 시그널 식별, 감별 진단 표 구성, 
임상적 의사 결정 흐름(Decision Flow) 작성을 강제하는 고도화된 프롬프트가 적용되어 
학습자의 실전 지식 향상을 돕습니다.

Args:
    corrected_text (str): 선행 작업(correct_script)을 통해 오타가 수정된 깨끗한 음성 스크립트.
    pdf_text (str): 참조용 강의록 원문 텍스트.
    model_name (str): 사용할 모델 이름.
    task_id (Optional[str], optional): 작업 식별용 ID. Defaults to None.

Returns:
    Optional[str]: 프롬프트 규칙에 따라 마크다운(Markdown) 형태로 생성된 고품질 요약본 텍스트."
service/llm_service.py,LlmService,generate_anki_csv_text,"강의록과 교정본을 바탕으로 Anki 카드 생성을 위한 파이프(|) 구분 CSV 원시 텍스트를 생성합니다.

AnkiGenerationService(Anki 팀)가 `.apkg` 파일을 패키징하기 전, 필요한 핵심 데이터를 LLM을 통해 
추출해내는 전처리 단계입니다. 프롬프트 내에 Basic, Cloze(빈칸뚫기), MCQ(객관식) 카드를 생성하는 
구체적인 문법(`{{c1::}}` 등)과 CSV 포맷(`|` 구분)을 엄격하게 제한하여 기계가 쉽게 파싱할 수 있는 
형태로 출력하도록 통제합니다.

Args:
    corrected_text (str): 선행 작업으로 오타가 교정된 깨끗한 음성 스크립트 텍스트.
    pdf_text (str): 참조용 강의록 원문 텍스트.
    model_name (str): 사용할 모델 이름.
    task_id (Optional[str], optional): 작업 식별용 ID. Defaults to None.

Returns:
    Optional[str]: 마크다운 코드블록 마커(````csv`)가 제거된 순수한 4열 CSV 문자열 텍스트 데이터."
service/pdf_analysis_service.py,PdfAnalysisService,__class__,"의학 강의 자료 PDF의 페이지 간 유사도를 분석하고 병합 레시피를 생성하는 서비스 클래스.

단일 책임 원칙(SRP)에 따라, 이 클래스는 파일의 물리적 저장 경로 관리나 UI 렌더링에 관여하지 않으며, 
오로지 두 PDF 문서 간의 페이지 맵핑(Mapping) 알고리즘과 병합 규칙(Domain Logic)을 
평가하고 조립하는 책임만 가집니다.

의존성:
- 텍스트 추출 및 유사도 계산, 이미지 해싱 처리를 위해 `PdfOcrService`에 강하게 의존합니다.
- 파일명의 도메인 규칙 파싱을 위해 `FileNamingService`와 통신합니다.
- 결과물은 Controller로 반환되어 UI의 수동 검수 테이블에 바인딩됩니다."
service/pdf_analysis_service.py,PdfAnalysisService,__init__,"매칭 알고리즘 튜닝 파라미터 및 의존성 서비스를 초기화합니다.

Args:
    sim_threshold (float, optional): 두 페이지가 동일하다고 판정할 텍스트 일치율 임계값 (0.0 ~ 1.0). 기본값은 0.8(80%).
    hash_threshold (int, optional): OCR이 실패했을 때 대체제로 사용하는 시각적 해시(pHash)의 최대 허용 차이(Hamming Distance). 값이 작을수록 엄격합니다. 기본값은 12.
    lookahead (int, optional): 현재 페이지가 불일치할 때, 매칭되는 페이지를 찾기 위해 앞/뒤로 탐색할 최대 페이지 수 (Look-ahead Window). 슬라이드 삽입/누락으로 인한 오프셋(Offset)을 교정합니다. 기본값은 5."
service/pdf_analysis_service.py,PdfAnalysisService,get_matched_file_groups,"지정된 폴더에서 '줄필기'와 '야붙' 태그가 붙은 PDF를 찾아, 같은 교시를 공유하는 파일끼리 그룹화합니다.

비동기 Watchdog 스레드나 사용자가 업로드한 폴더 내에는 다양한 교시의 파일이 무작위로 섞여 있을 수 있습니다. 
이 함수는 이기종 OS(Mac/Win) 환경에서 발생할 수 있는 유니코드 자소 분리(NFD/NFC) 문제를 선제적으로 
정규화(Normalize)하여 매칭 실패를 방지하고, 정규식을 통해 파일명에서 교시 식별자(Base Name)를 추출하여 
분석 대상이 되는 페어(Pair)를 안전하게 구축합니다.

Args:
    folder_path (str | Path): PDF 파일들을 탐색할 로컬 디렉토리 경로.

Returns:
    Dict[str, Dict[str, Any]]: Base Name(교시 식별자)을 Key로 가지고, 해당 교시의 줄필기 파일명, 야붙 파일명, 
        그리고 저장될 최종 표시명(save_name)을 Value 딕셔너리로 갖는 매핑 객체."
service/pdf_analysis_service.py,PdfAnalysisService,generate_matching_data,"선택된 파일 쌍(Pair)의 페이지별 텍스트 및 이미지를 분석하여 최종 병합 레시피(Recipe)를 생성합니다.

이 메서드는 의학 강의 자료 자동화의 핵심 지능(Intelligence)입니다.
줄필기와 야붙 PDF는 강의 슬라이드를 기반으로 하지만, 필기 공간 추가나 요약 페이지 삽입 등으로 인해 
페이지 번호가 1:1로 일치하지 않는 경우가 매우 흔합니다. 

이를 해결하기 위해 Two-Pointer 알고리즘을 기반으로 두 문서를 순회하며 다음 단계를 거칩니다:
1. OCR 텍스트를 추출하고 불필요한 필기 앱 전용 폰트(`ignore_fonts`)를 배제하여 순수 슬라이드 텍스트 유사도를 비교합니다.
2. 불일치 발생 시 슬라이딩 윈도우(`lookahead`) 기법을 통해 몇 페이지 앞/뒤에 동일한 슬라이드가 있는지 탐색하여 오프셋(Offset)을 교정합니다.
3. 이미지가 많아 OCR 텍스트가 빈약한 슬라이드의 경우, Perceptual Hash(시각적 해시) 알고리즘을 통해 
   슬라이드의 레이아웃 실루엣을 비교하는 Fallback 로직을 수행합니다.

대용량 분석 시 메모리 부족(OOM)이나 파일 핸들 누수가 발생하지 않도록 철저히 컨텍스트 매니저(`with`) 안에서 
객체의 생명주기를 통제합니다.

Args:
    folder_path (str | Path): 분석할 파일들이 위치한 루트 디렉토리.
    selected_keys (List[str]): `get_matched_file_groups`에서 반환된 그룹 중 실제로 분석을 실행할 그룹의 Key 목록.
    matched_groups (Dict[str, Dict[str, Any]]): 전체 파일 그룹 정보가 담긴 딕셔너리.

Returns:
    List[Dict[str, Any]]: 어느 파일의 몇 페이지를 가져올지, 혹은 어떻게 병합할지 명시된 조립 레시피 리스트. 
        이 데이터는 Controller로 전달되어 UI 테이블의 행(Row)으로 렌더링됩니다."
service/pdf_analysis_service.py,PdfAnalysisService,prepare_edit_data,"생성된 매칭 레시피를 기반으로 UI 수동 검수 테이블에 바인딩할 데이터 상태를 초기화합니다.

자동화 알고리즘이 100% 완벽할 수 없으므로, 사용자가 병합 결과를 눈으로 확인하고(Human-in-the-loop) 
체크박스를 통해 페이지를 선택/해제할 수 있도록 각 레코드의 초기 체크 상태(Boolean)를 부여합니다. 
알고리즘의 결과를 기본값으로 신뢰하되, 언제든 사용자가 오버라이드할 수 있는 유연성을 제공합니다.

Args:
    base_data (List[Dict[str, Any]]): `generate_matching_data`에서 도출된 원본 병합 레시피.

Returns:
    List[Dict[str, Any]]: `jul_checked`와 `yaboot_checked` 플래그가 주입된 UI 편집용 데이터 배열."
service/pdf_analysis_service.py,PdfAnalysisService,save_edits,"사용자의 체크박스 수정 사항을 반영하여 최종적으로 병합에 사용될 확정 레시피를 도출합니다.

UI 레이어에서 발생한 사용자의 상호작용 결과를 Service 레이어의 데이터 구조로 다시 정제합니다. 
체크 해제된 항목(병합에서 제외할 페이지)을 필터링하여 실제 디스크 I/O 단계로 넘어갈 
순도 높은 데이터만 남깁니다.

Args:
    edit_data (List[Dict[str, Any]]): 사용자의 수동 검수를 거친 상태 데이터 배열.

Returns:
    List[Dict[str, Any]]: 병합 대상에서 제외된 항목들이 필터링된 최종 확정 레시피."
service/pdf_analysis_service.py,PdfAnalysisService,split_item_on_yaboot_check,"사용자가 'matched' 상태의 페이지에서 특정 이벤트를 발생시켰을 때 하나의 항목을 두 개로 분할합니다.

알고리즘이 '유사하다'고 판단하여 하나의 행(Row)으로 묶어둔 페이지 쌍(Pair)에 대해, 
사용자가 ""이 두 페이지는 다르니 분리해서 개별적으로 넣고 싶다""고 체크를 변경했을 때 대응하는 로직입니다. 
하나의 레코드를 두 개의 독립적인 단일 소스 레코드(`jul_only`, `yaboot_only`)로 분할 반환합니다.

Args:
    item (Dict[str, Any]): 분할할 원본 'matched' 상태의 레코드.

Returns:
    Tuple[Dict[str, Any], Dict[str, Any]]: 분리되어 새로 생성된 줄필기 전용 레코드와 야붙 전용 레코드의 튜플."
service/pdf_analysis_service.py,PdfAnalysisService,swap_items,"레시피 배열 내에서 특정 항목의 위치를 위/아래로 변경합니다.

UI의 위/아래 화살표 버튼을 클릭했을 때 호출되어, 최종 병합본에 삽입될 페이지의 순서(Order)를 
수동으로 조작하는 유틸리티 메서드입니다. 배열 인덱스 바운더리를 안전하게 검사하여 크래시를 방지합니다.

Args:
    edit_data (List[Dict[str, Any]]): 순서를 변경할 전체 레시피 데이터 리스트.
    idx (int): 이동시킬 대상 항목의 현재 인덱스.
    direction (int): 이동 방향 (보통 위로 이동은 -1, 아래로 이동은 1).

Returns:
    List[Dict[str, Any]]: 순서 변경(Swap)이 반영된 새로운 데이터 리스트."
service/pdf_analysis_service.py,PdfAnalysisService,execute_merge,"확정된 레시피를 바탕으로 실제 물리적 PDF 병합을 수행하고 디스크에 저장합니다.

분석 서비스의 종착점이자 가장 무거운 디스크 I/O 작업이 일어나는 메서드입니다. 
`base_data` 레시피에 명시된 순서와 페이지 번호대로 여러 PDF 파일에서 단일 페이지들을 발췌하여 
하나의 거대한 PDF로 조립합니다. 

수십~수백 번 동일한 원본 파일을 열고 닫는 오버헤드를 막기 위해 파이썬의 `ExitStack`을 사용하여 
동적으로 열린 파일 핸들(`opened_pdfs`)을 캐싱하고, 작업이 끝난 후 또는 예외 발생 시 안전하고 
일괄적으로 메모리에서 해제(Close)합니다. 이는 장시간 실행되는 Worker 환경에서 
OS의 ""Too many open files"" 에러를 원천 차단하는 매우 중요한 방어 메커니즘입니다.

Args:
    base_data (List[Dict[str, Any]]): `save_edits` 등을 통해 정제 및 확정된 병합 레시피 데이터.
    output_folder (str | Path): 조립이 완료된 PDF 파일들을 저장할 대상 로컬 디렉토리.

Returns:
    List[str]: 성공적으로 병합 및 저장 완료된 결과물들의 파일명(`save_name`) 리스트.

Raises:
    Exception: 파일 시스템 쓰기 권한 부족 등 I/O 통신 중 치명적인 에러 발생 시 로그를 남기고 다음 파일로 넘어갑니다."
service/pdf_operation_service.py,PdfOperationService,__class__,"단순 PDF 분할(Split) 및 병합(Merge) 연산과 결과물의 로컬 저장 및 구글 드라이브 업로드를 전담하는 서비스.

단일 책임 원칙(SRP)에 따라, 이 클래스는 PDF 바이너리 데이터를 직접 깎거나 수정하지 않으며(Core Utils에 위임), 
연산이 수행될 '안전한 공간(임시 폴더)'을 마련하고 완성된 파일의 '배송(I/O Routing)'만을 책임집니다.

의존성:
- 물리적 조작: `utils.pdf_core_util`의 `split_pdf_two_parts`, `merge_pdfs`
- 클라우드 저장: `utils.drive_api.upload_to_drive`, `utils.auth_util.get_drive_service`
- 부모 클래스: `BaseService` (공통 로깅 인터페이스 상속)"
service/pdf_operation_service.py,PdfOperationService,__init__,"PdfOperationService를 초기화하고 Google Drive 서비스 객체를 준비합니다.

Args:
    logger_callback (Optional[Callable[[str], None]], optional): 비동기 작업 중 
        발생하는 상태 메시지를 UI 등 상위 계층으로 전달하기 위한 콜백 함수. Defaults to None."
service/pdf_operation_service.py,PdfOperationService,split_and_save,"하나의 PDF를 두 개로 분할하고, 지정된 저장소(로컬/드라이브)에 안전하게 배포합니다.

학습 자료 처리 파이프라인에서, 너무 용량이 큰 강의록이나 필기본이 인입되었을 때 
API 페이로드 제한(Gemini 토큰 리밋 등)을 피하기 위해 파일을 쪼개야 하는 경우가 발생합니다. 
이 메서드는 이러한 분할 요청을 처리할 때, 시스템 디스크 공간을 오염시키지 않도록 
`tempfile.TemporaryDirectory()`를 활용한 격리 샌드박스를 구성합니다.

격리된 공간에서 PDF 코어 유틸을 통해 두 개의 파트로 분할을 완료한 뒤, 
`is_drive` 플래그에 따라 로컬 폴더로 복사하거나 구글 드라이브로 네트워크 업로드를 수행합니다. 
작업이 완료되거나 예외가 발생하면 샌드박스(임시 폴더)는 파이썬의 컨텍스트 매니저에 의해 
찌꺼기 없이 100% 자동 삭제(Clean-up)되므로, 24시간 가동되는 백그라운드 Worker 환경에서도 
메모리나 디스크 누수 없이 안정적으로 동작합니다.

Args:
    current_pdf_path (PathLike): 분할 대상이 되는 원본 PDF 파일의 로컬 경로.
    split_page (int): 분할 기준이 되는 페이지 번호 (1-based index 기준, 해당 페이지 뒤에서 분할됨).
    out1_name (str): 분할되어 생성될 첫 번째 파트의 결과물 파일명.
    out2_name (str): 분할되어 생성될 두 번째 파트의 결과물 파일명.
    is_drive (bool): **True**일 경우 구글 드라이브로 업로드, **False**일 경우 로컬 `target_dir`로 저장.
    target_dir (Optional[PathLike], optional): 로컬 저장을 선택했을 때 목적지 디렉토리 경로. 
        `is_drive`가 False일 때 필수값입니다. Defaults to None.

Returns:
    Tuple[bool, str]: 
        - 첫 번째 요소 (bool): 작업의 성공 여부 플래그 (True: 성공, False: 실패).
        - 두 번째 요소 (str): UI에 출력할 성공 메시지 또는 구체적인 에러 원인 메시지."
service/pdf_operation_service.py,PdfOperationService,merge_and_save,"여러 PDF 파일을 하나로 병합하고, 지정된 저장소(로컬/드라이브)에 안전하게 배포합니다.

여러 개로 흩어져 있던 필기본이나, LLM 요약 파이프라인의 결과로 나온 개별 스크립트들을 
최종 배포용 단일 학습 자료(합본)로 묶어낼 때 호출되는 필수 워크플로우입니다. 

멀티스레드 기반의 비동기 큐(Queue) 환경에서는 여러 병합 작업이 동시에 발생할 수 있습니다. 
이때 고정된 임시 파일명(예: `temp.pdf`)을 사용하면 스레드 간 덮어쓰기(Race Condition)가 발생해 
데이터 오염이 생길 수 있습니다. 이를 방지하기 위해 완전히 독립되고 고유한 경로를 가지는 
`tempfile.TemporaryDirectory()`를 매 호출마다 할당받아, 그 안에서만 병합 연산을 수행하여 원자성(Atomicity)을 확보합니다. 
연산이 끝나면 `shutil` 또는 `upload_to_drive`를 통해 결과물만 대상지로 쏙 빼내어 저장합니다.

Args:
    paths_to_merge (List[PathLike]): 하나로 병합할 대상 PDF 파일들의 로컬 경로 리스트. (리스트 순서대로 병합됨)
    save_name (str): 병합되어 생성될 결과물 PDF의 최종 파일명.
    is_drive (bool): **True**일 경우 구글 드라이브로 업로드, **False**일 경우 로컬 `target_dir`로 복사 저장.
    target_dir (Optional[PathLike], optional): 로컬 저장을 선택했을 때 결과물이 위치할 목적지 디렉토리. 
        `is_drive`가 False일 때 필수값입니다. Defaults to None.

Returns:
    Tuple[bool, str]: 
        - 첫 번째 요소 (bool): 병합 및 저장 작업의 성공 여부 플래그 (True: 성공, False: 실패).
        - 두 번째 요소 (str): UI 테이블이나 알림창에 출력할 성공/에러 메시지."
service/whisper_service.py,WhisperService,__class__,"Whisper 전사가 필요한 미처리 오디오 파일을 탐색하고 필터링하는 서비스 클래스.

단일 책임 원칙(SRP)에 따라, 이 클래스는 직접 Whisper AI 모델을 구동하거나 오디오를 처리하지 않고, 
오직 클라우드(Google Drive) 상의 파일 메타데이터를 분석하여 '처리 대상 파일 목록'을 추출하는 책임만 가집니다.[cite: 1]

의존성:
- 구글 드라이브 API 연동을 위해 `utils.auth_util.get_drive_service` 및 `utils.drive_api.get_all_drive_files`를 사용합니다.[cite: 1]
- 이 서비스의 결과물은 Controller나 Whisper를 구동하는 하위 Worker 계층으로 전달됩니다."
service/whisper_service.py,WhisperService,__init__,"WhisperService 인스턴스를 초기화하고 드라이브 API 통신 환경을 설정합니다.

Args:
    drive_service (Optional[Any], optional): 외부에서 주입할 수 있는 인증된 Google Drive API 서비스 객체. 
        테스트 용이성(DI)을 위해 제공되며, None일 경우 기본 인증 유틸리티를 통해 자동 생성합니다. Defaults to None.
    logger_callback (Optional[Callable[[str], None]], optional): 비동기 스레드 환경에서 
        발생하는 스캔 진행 상태 로그를 UI로 안전하게 전달하기 위한 콜백 함수. Defaults to None."
